date,monto,boletin,descripcion
12-Oct-01,200000000,2001101201N.pdf,Artículo 1° — Dispónese la emisión de LETRAS DELTESOROENDOLARESESTADOUNIDENSES con vencimientos 9 de Noviembre de 2001 y 14 de Diciembre de 2001 respectivamente por un importe de DOLARES ESTADOUNIDENSES VALOR NOMINAL DOSCIENTOS MILLONES (U$SVN 200.000.000) para cada una de las emisiones.
06-Nov-01,350000000,2001110601N.pdf,Artículo 1° — Dispónese la emisión de Letras del Tesoro en DOLARES ESTADOUNIDENSES por hasta un monto de VALOR NOMINAL DOLARES ESTADOUNIDENSESTRESCIENTOS CINCUENTA MILLONES (VN U$S 350.000.000) que podrán ser colocadas mediante licitaciones públicas de acuerdo con las siguientes condiciones financieras:
19-Nov-01,743290000,2001111901N.pdf,Que por el artículo 2° de la Resolución conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS N° 222/ 2001 y N° 80/2001 respectivamente se aprobó la emisión de Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA VARIABLE” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES SETECIENTOS CUARENTA Y TRES MILLONES DOSCIENTOS NOVENTA MIL (V.N. U$S 743.290.000) en el marco del Programa ampliado a ser colocado en varios tramos.
29-Nov-01,2000000000,2001112901N.pdf,Que por las Resoluciones de la SECRETARIA DE HACIENDA del entonces MINISTERIO DE ECONOMIA Y OBRAS Y SERVICIOS PUBLICOS Nº 362/99 Nº 390/99 y Nº 542/99 se aprobó un “Programa de Financiación a instrumentarse mediante Pagarés o Bonos” por un monto de hasta DOLARES ESTADOUNIDENSES DOS MIL MILLONES (U$S 2000.000.000 -) pudiendo ser colocados en una o más licitaciones públicas mediante una o más emisiones.
30-Nov-01,380000000,2001113001N.pdf,Que por el artículo 2º de la Resolución conjunta mencionada en el considerando precedente se dispuso la emisión de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES Serie II” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSESTRESCIENTOS OCHENTA MILLONES (V.N. U$S 380.000.000).
04-Dec-01,380000000,2001120401N.pdf,Que por el artículo 2° de la Resolución conjunta mencionada en el considerando precedente se dispuso la emisión de los instrumentos de deuda pública denominados Pagarés o “BONOS DEL GOBIERNO NACIONAL A TASA FLOTANTE EN DOLARES ESTADOUNIDENSES Serie II” por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSESTRESCIENTOS OCHENTA MILLONES (V.N. U$S 380.000.000).
18-Dec-01,93185500,2001121801N.pdf,Que por la Resolución conjunta de la SECRETARIA DE HACIENDA y de la SECRETARIA DE FINANZAS N° 63/2001 y 23/2001 respectivamente se dispuso la emisión de las “LETRAS EXTERNAS DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES A TASA ENCUESTA + 4 95% 20012004” Serie N° 74/76 por un monto de VALOR NOMINAL DOLARES ESTADOUNIDENSES NOVECIENTOS SEIS MILLONES CIENTO OCHENTAY CUATRO MIL QUINIENTOS (V.N. U$S 906.184.500) y de las “LETRAS EXTERNAS DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES A TASA BADLAR + 2 98% 2001-2004” Serie N° 75/77 por un monto de VALOR NOMINAL DOLARES ESTADOUNIDENSES NOVENTA Y TRES MILLONES CIENTO OCHENTA Y CINCO MIL QUINIENTOS (V.N. U$S 93.185.500).
20-Dec-01,350000000,2001122001N.pdf,Que mediante la Resolución Conjunta Nº 94 de la SECRETARIA DE FINANZAS y Nº 364 de la SECRETARIA DE HACIENDA se dispone la emisión de Letras del Tesoro en DOLARES ESTADOUNIDENSES por hasta un monto de VALOR NOMINAL DOLARES ESTADOUNIDENSES TRESCIENTOS CINCUENTA MILLONES (VN U$S 350.000.000).
20-Dec-01,1100000000,2001122001N.pdf,Artículo 1º — Dispónese la ampliación de la emisión de las Letras del Tesoro en DOLARES ESTADOUNIDENSES emitidas originalmente por la Resolución Conjunta de la SECRETARIA DE FINANZAS Nº 94/2001 y de la SECRETARIA DE HACIENDA Nº 364/2001 por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES MIL CIEN MILLONES (VN U$S 1.100.000.000) que podrán ser colocadas por licitación pública —debiendo disponerse las condiciones de la misma en el momento del correspondiente llamado a licitación— por suscripción directa o licitación privada de acuerdo con las siguientes condiciones financieras:
20-Dec-01,200000000,2001122001N.pdf,Que en consecuencia se entiende conveniente la emisión de DOS (2) Letras delTesoro en DOLARES ESTADOUNIDENSES con vencimiento el 15 de febrero de 2002 y 8 de marzo de 2002 por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS MILLONES (V.N.U$S 200.000.000) para cada una de ellas haciendo uso del crédito público.
20-Dec-01,200000000,2001122001N.pdf,Artículo 1º — Dispónese la emisión de las Letras del Tesoro en DOLARES ESTADOUNIDENSES por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS MILLONES (VN U$S 200.000.000) que podrán ser colocadas por licitación pública por suscripción directa o licitación privada de acuerdo con las siguientes condiciones financieras:
20-Dec-01,200000000,2001122001N.pdf,Art. 2º — Dispónese la emisión de las Letras del Tesoro en DOLARES ESTADOUNIDENSES por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES DOSCIENTOS MILLONES (VN U$S 200.000.000) que podrán ser colocadas por licitación pública por suscripción directa o licitación privada de acuerdo con las siguientes condiciones financieras:
10-Jan-02,60000000,2002011001N.pdf,Que en consecuencia se entiende conveniente la emisión de DOS (2) Letras del Tesoro en DOLARES ESTADOUNIDENSES con vencimiento el 22 de febrero de 2002 y 22 de marzo de 2002 por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES SESENTA MILLONES (V.N. U$S 60.000.000) para cada una de ellas haciendo uso del crédito público.
10-Jan-02,60000000,2002011001N.pdf,Artículo 1° — Dispónese la emisión de las Letras del Tesoro en DOLARES ESTADOUNIDENSES por un monto de hasta VALOR NOMINAL DOLARES ESTADOUNIDENSES SESENTA MILLONES (V.N. U$S 60.000.000.-) que podrán ser colocadas por licitación pública por suscripción directa o licitación privada de acuerdo con las siguientes condiciones financieras:
11-Feb-02,110000000,2002021101N.pdf,Artículo 1º — Dispónese la emisión de LETRAS DEL TESORO EN PESOS y EN DOLARES ESTADOUNIDENSES con vencimiento 14 de Mayo de 2002 por un importe de PESOS VALOR NOMINAL TRESCIENTOS CINCUENTA MILLONES ($VN 350.000.000) y DOLARES ESTADOUNIDENSES VALOR NOMINAL CIENTO DIEZ MILLONES (U$SVN 110.000.000) respectivamente.
20-Feb-02,6000000,2002022001N.pdf,Artículo 1º — Dispónese la emisión de LETRAS DEI TESORO EN PESOS y EN DOLARES ESTADOUNIDENSES con vencimiento 14 de Mayo de 2002 por un importe de PESOS VALOR NOMINAL OCHENTA Y CINCO MILLONES ($VN 85.000.000) y DOLARES ESTADOUNIDENSES VALOR NOMINAL. SEIS MILLONES (U$SVN 6.000.000) respectivamente.
01-Mar-02,8073396571,2002030101N.pdf,Que por la Resolución conjunta de la SECRETARIA DE FINANZAS y de la SECRETARIA DE HACIENDA N° 43/2001 y N° 110/2001 respectivamente se dispuso la emisión entre otros títulos públicos de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN PESOS 10% 2001-2004 y 12% 2004-2008” por un monto de hasta VALOR NOMINAL PESOS OCHOCIENTOS TREINTA Y SIETE MILLONES OCHOCIENTOS CUARENTA Y UN MIL OCHOCIENTOS CINCUENTA Y CUATRO (V.N. $ 837.841.854 -) y de “BONOS EXTERNOS GLOBALES DE LA REPUBLICA ARGENTINA EN DOLARES ESTADOUNIDENSES 12% 2001-2031”por un monto de hastaVALOR NOMINAL DOLARES ESTADOUNIDENSES OCHO MIL SETENTA Y TRES MILLONES TRESCIENTOS NOVENTA Y SEIS MIL QUINIENTOS SETENTA Y UNO (V.N. U$S 8.073.396.571 -).
22-Jun-05,116890000,2005062201N.pdf,Que en consecuencia se dictó la Resolución Conjunta Nº 104 de la SECRETARIA DE HACIENDA y Nº 46 de la SECRETARIA DE FINANZAS de fecha 9 de mayo de 2005 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION en función de la cual se procedió a ampliar la emisión de los «BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012» emitidos mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES CIENTO CINCUENTA MILLONES (VNO U$S 150.000.000) de los que se colocaron al BANCO DE DESARROLLO ECONOMICO Y SOCIAL DE VENEZUELA por un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES CIENTO DIECISEIS MILLONES OCHOCIENTOS NOVENTA MIL (VNO U$S 116.890.000) a precio de mercado.
20-Dec-05,495710200,2005122001N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES CUATROCIENTOS NOVENTAY CINCO MILLONES SETECIENTOS DIEZ MIL DOSCIENTOS (VNO U$S 495.710.200) cuya colocación se realizará a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
23-Dec-05,270444300,2005122301N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES DOSCIENTOS SETENTA MILLONES CUATROCIENTOS CUARENTA Y CUATRO MIL TRESCIENTOS (VNO U$S 270.444.300) cuya colocación se realizará a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
27-Dec-05,631648308,2005122701N.pdf,“ARTICULO 2° — Dispónese la emisión de “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES SIETE POR CIENTO (7%) p.a. 2015” por hasta un monto de VALOR NOMINAL DOLARES ESTADOUNIDENSES SEISCIENTOS TREINTA Y UN MILLONES SEISCIENTOS CUARENTAY OCHO MIL TRESCIENTOS OCHO (V.N. U$S 631.648.308) de acuerdo con las siguientes condiciones financieras:
24-Jan-06,312402300,2006012401N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES TRESCIENTOS DOCE MILLONES CUATROCIENTOS DOS MIL TRESCIENTOS (VNO U$S 312.402.300) cuya colocación se realizará a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
09-Feb-06,308356400,2006020901N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES TRESCIENTOS OCHO MILLONES TRESCIENTOS CINCUENTA Y SEIS MIL CUATROCIENTOS (VNO U$S 308.356.400) cuya colocación se realizará a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
27-Feb-06,308166400,2006022701N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES TRESCIENTOS OCHO MILLONES CIENTO SESENTAY SEIS MIL CUATROCIENTOS (VNO U$S 308.166.400) cuya colocación se realizará a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
06-Mar-06,307314000,2006030601N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSESTRESCIENTOSSIETEMILLONESTRESCIENTOS CATORCE MIL (VNO U$S 307.314.000) cuya colocación se realizará a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
20-Mar-06,1500000000,2006032001N.pdf,Artículo 1º — Dispónese la emisión del “BONO DE LA NACION ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2011” (BONAR V) por un monto de hasta un VALOR NOMINAL ORIGINAL de DOLARES ESTADOUNIDENSES MIL QUINIENTOS MILLONES (V.N. U$S 1.500.000.000) de acuerdo con las siguientes condiciones financieras:
16-May-06,239020000,2006051601N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES DOSCIENTOS TREINTAY NUEVE MILLONES VEINTE MIL (VNO U$S 239.020.000) cuya colocación se realizará de conformidad a lo dispuesto por el Artículo 2º de la Resolución Conjunta Nº 88 de la SECRETARIA DE HACIENDA y Nº 18 SECRETARIA DE FINANZAS de fecha 17 de marzo de 2006 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
22-Jun-06,242571200,2006062201N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES DOSCIENTOS CUARENTA Y DOS MILLONES QUINIENTOS SETENTA Y UN MIL DOSCIENTOS (VNO U$S 242.571.200) cuya colocación se realizará de conformidad a lo dispuesto por el Artículo 2º de la Resolución Conjunta Nº 88 de la SECRETARIA DE HACIENDA y Nº 18 de la SECRETARIA DE FINANZAS de fecha 17 de marzo de 2006 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DEVENEZUELA a través de las entidades financieras que la misma designe.
07-Jul-06,245022900,2006070701N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES DOSCIENTOS CUARENTA Y CINCO MILLONES VEINTIDOS MIL NOVECIENTOS (VNO U$S 245.022.900) cuya colocación se realizará de conformidad a lo dispuesto por el Artículo 2º de la Resolución Conjunta Nº 88 de la SECRETARIA DE HACIENDA y Nº 18 de la SECRETARIA DE FINANZAS de fecha 17 de marzo de 2006 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
28-Jul-06,482218200,2006072801N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012” emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES CUATROCIENTOS OCHENTAY DOS MILLONES DOSCIENTOS DIECIOCHO MIL DOSCIENTOS (VNO U$S 482.218.200) cuya colocación se realizará de conformidad a lo dispuesto por el Artículo 2º de la Resolución Conjunta Nº 88 de la SECRETARIA DE HACIENDA y Nº 18 de la SECRETARIA DE FINANZAS de fecha 17 de marzo de 2006 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DEVENEZUELA a través de las entidades financieras que la misma designe.
07-Sep-06,2000000000,2006090701N.pdf,Artículo 1º — Dispónese la emisión del “BONO DE LA NACION ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2013” (BONAR VII) por un monto de hasta un VALOR NOMINAL ORIGINAL de DOLARES ESTADOUNIDENSES DOS MIL MILLONES (V.N. U$S 2.000.000.000) de acuerdo con las siguientes condiciones financieras:
13-Sep-06,5000000,2006091301N.pdf,Se trata de una emisión de bonos externos cuyo producido consolida un convenio de prefinanciación que oportunamente ingresó al FONDO NACIONAL DE INVERSIONES creado por Ley Nº 17.579 por un monto de CINCO MILLONES DE DOLARES ESTADOUNIDENSES (U$S 5.000.000.-) con tasa de interés variable es decir reajustable en ocasión de su pago al nivel vigente en el mercado internacional de operaciones interbancarias operándose el rescate de los bonos al cabo de UN (1) año.
13-Sep-06,5000000,2006091301N.pdf,ARTICULO 1º — Dispónese la emisión de un Bono Seriado de la República Argentina con tasa de interés variable 1972/73 por CINCO MILLONES DE DOLARES ESTADOUNIDENSES (U$S 5.000.000.-) cuyo producido se destinará al FONDO NACIONAL DE INVERSIONES.
08-Nov-06,419874000,2006110801N.pdf,Artículo 1º — Dispónese la ampliación de la emisión del instrumento de deuda pública denominado BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES LIBOR 2012 emitido originalmente mediante la Resolución Nº 81 de fecha 11 de junio de 2002 del entonces MINISTERIO DE ECONOMIA por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES CUATROCIENTOS DIECINUEVE MILLONES OCHOCIENTOS SETENTA Y CUATRO MIL (VNO U$S 419.874.000) cuya colocación se realizará de conformidad a lo dispuesto por el Artículo 2º de la Resolución Conjunta Nº 88 de la SECRETARIA DE HACIENDA y Nº 18 de la SECRETARIA DE FINANZAS de fecha 17 de marzo de 2006 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
12-Jan-07,2000000000,2007011201N.pdf,Que en el marco del Artículo 39 de la Ley Nº 26.078 de Presupuesto General de la Administración Nacional para el Ejercicio 2006 se dictó la Resolución Conjunta Nº 230 de la SECRETARIA DE HACIENDA y Nº 64 de la SECRETARIA DE FINANZAS ambas del MINISTERIO DE ECONOMIA Y PRODUCCION de fecha 6 de septiembre de 2006 por la que se dispuso la emisión del “BONO DE LA NACION ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2013” (BONAR VII) por un monto de hasta un VALOR NOMINAL ORIGINAL de DOLARES ESTADOUNIDENSES DOS MIL MILLONES (V.N. U$S 2.000.000.000) en las condiciones establecidas en el Artículo 1º de la misma.
23-Feb-07,778614066,2007022301N.pdf,Artículo 1º — Dispónese la ampliación de la emisión de los instrumentos de deuda pública denominados “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES SIETE POR CIENTO (7%) p.a. 2015” emitidos originalmente mediante la Resolución Conjunta Nº 85 de la SECRETARIADE FINANZAS y Nº 240 de la SECRETARIA DE HACIENDA de fecha 16 de setiembre de 2005 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION y su modificatoria por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES SETECIENTOS SETENTA Y OCHO MILLONES SEISCIENTOS CATORCE MIL SESENTA Y SEIS (VNO U$S 778.614.066) cuya colocación se realizará de conformidad a lo dispuesto por el Artículo 2º de la Resolución Conjunta Nº 2 de la SECRETARIA DE FINANZAS y Nº 5 de la SECRETARIA DE HACIENDA de fecha 11 de enero de 2007 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado por suscripción directa a la REPUBLICABOLIVARIANADE VENEZUELA a través de las entidades financieras que la misma designe.
15-Aug-07,604960677,2007081501N.pdf,Artículo 1º — Dispónese la ampliación de la emisión de los instrumentos de deuda pública denominados “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES SIETE POR CIENTO (7%) p.a. 2015” emitidos originalmente mediante la Resolución Conjunta Nº 85 de la SECRETARIADE FINANZAS y Nº 240 de la SECRETARIA DE HACIENDA de fecha 16 de setiembre de 2005 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION y su modificatoria por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARESESTADOUNIDENSESSEISCIENTOSCUATRO MILLONES NOVECIENTOS SESENTA MIL SEISCIENTOS SETENTA Y SIETE (VNO U$S 604.960.677) cuya colocación se realizará de conformidad a lo dispuesto por elArtículo 3º de la Resolución Conjunta Nº 34 de la SECRETARIA DE FINANZAS y Nº 205 de la SECRETARIADE HACIENDA de fecha 5 de junio de 2007 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado por suscripción directa a la REPUBLICABOLIVARIANADE VENEZUELA a través de las entidades financieras que la misma designe.
04-Dec-07,604047115,2007120401N.pdf,Artículo 1º — Dispónese la ampliación de la emisión de los instrumentos de deuda pública denominados «BONOS DELGOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES SIETE POR CIENTO (7%) p.a. 2015» emitidos originalmente mediante la Resolución Conjunta Nº 240 de la SECRETARIA DE HACIENDA y Nº 85 de la SECRETARIADE FINANZAS de fecha 16 de setiembre de 2005 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION y su modificatoria por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES SEISCIENTOS CUATRO MILLONES CUARENTA Y SIETE MIL CIENTO QUINCE (VNO U$S 604.047.115) cuya colocación se realizará de conformidad a lo dispuesto por el Artículo 3º de la Resolución Conjunta Nº 205 de la SECRETARIADE HACIENDAy Nº 34 de la SECRETARIA DE FINANZAS de fecha 5 de junio de 2007 ambas del MINISTERIO DE ECONOMIAY PRODUCCION a precio de mercado por suscripción directa a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
21-Dec-07,2500000000,2007122101N.pdf,Que por el Artículo 1º de la Resolución Conjunta Nº 100 de la SECRETARIADE HACIENDA y Nº 24 de la SECRETARIA DE FINANZAS de fecha 10 de abril de 2007 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION se dispuso la emisión del “BONO DE LA NACION ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2017” (BONAR X) por un monto de hasta VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES DOS MIL QUINIENTOS MILLONES (VNO U$S 2.500.000.000).
21-Dec-07,2073922000,2007122101N.pdf,“ARTICULO 1º.- Dispónese la emisión del “BONO DE LA NACION ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2017” (BONAR X) por un monto de hasta un VALOR NOMINAL ORIGINAL de DOLARES ESTADOUNIDENSES DOS MIL SETENTA Y TRES MILLONES NOVECIENTOS VEINTIDOS MIL (V.N. U$S 2.073.922.000) de acuerdo con las siguientes condiciones financieras:
25-Dec-07,2500000000,2007122501N.pdf,Que por el Artículo 1º de la Resolución Conjunta Nº 100 de la SECRETARIADE HACIENDA y Nº 24 de la SECRETARIA DE FINANZAS de fecha 10 de abril de 2007 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION se dispuso la emisión del “BONO DE LA NACION ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2017” (BONAR X) por un monto de hasta VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES DOS MIL QUINIENTOS MILLONES (VNO U$S 2.500.000.000).
25-Dec-07,2073922000,2007122501N.pdf,“ARTICULO 1º.- Dispónese la emisión del “BONO DE LA NACION ARGENTINA EN DOLARES ESTADOUNIDENSES 7% 2017” (BONAR X) por un monto de hasta un VALOR NOMINAL ORIGINAL de DOLARES ESTADOUNIDENSES DOS MIL SETENTA Y TRES MILLONES NOVECIENTOS VEINTIDOS MIL (V.N. U$S 2.073.922.000) de acuerdo con las siguientes condiciones financieras:
31-Dec-07,502835338,2007123101N.pdf,Art. 2º — Dispónese la ampliación de la emisión de los instrumentos de deuda pública denominados “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES SIETE POR CIENTO (7%) p.a. 2015” emitidos originalmente mediante la Resolución Conjunta Nº 240 de la SECRETARIA DE HACIENDA y Nº 85 de la SECRETARIA DE FINANZAS de fecha 16 de setiembre de 2005 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION y sus modificatorias por un monto de VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES QUINIENTOS DOS MILLONES OCHOCIENTOS TREINTA Y CINCO MIL TRESCIENTOS TREINTA Y OCHO (VNO U$S 502.835.338) cuya colocación se realizará en el marco de lo establecido en las normas de procedimiento aprobadas por el Artículo 3º de la Resolución Conjunta Nº 205 de la SECRETARIA DE HACIENDA y Nº 34 de la SECRETARIA DE FINANZAS de fecha 5 de junio de 2007 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado por suscripción directa a la ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL organismo descentralizado en jurisdicción del MINISTERIO DE TRABAJO EMPLEO Y SEGURIDAD SOCIAL.
27-May-08,1362862010,2008052701N.pdf,Artículo 1º — Dispónese la ampliación de la emisión de los instrumentos de deuda pública denominados “BONOS DEL GOBIERNO NACIONAL EN DOLARES ESTADOUNIDENSES SIETE POR CIENTO (7%) p.a. 2015” emitidos mediante la Resolución Conjunta Nº 240 de la SECRETARIA DE HACIENDA y Nº 85 de la SECRETARIA DE FINANZAS de fecha 16 de setiembre de 2005 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION y sus modificaciones por un monto de hasta un VALOR NOMINAL ORIGINAL DE DOLARES ESTADOUNIDENSES MILTRESCIENTOS SESENTA Y DOS MILLONES OCHOCIENTOS SESENTA Y DOS MIL DIEZ (VNO U$S 1.362.862.010) cuya colocación se realizará por suscripción directa de conformidad a lo dispuesto por el Artículo 3º de la Resolución Conjunta Nº 205 de la SECRETARIA DE HACIENDA y Nº 34 de la SECRETARIA DE FINANZAS de fecha 5 de junio de 2007 ambas del MINISTERIO DE ECONOMIA Y PRODUCCION a precio de mercado a la REPUBLICA BOLIVARIANA DE VENEZUELA a través de las entidades financieras que la misma designe.
